province,district,name,number,administrative_pst,locality,area,classification,type,level,latitude,longitude
NIASSA,LAGO,PS Wikihi,33,COBUE,CHIWINDI,RURAL,Posto de Saude,Posto de Saude,Nivel Primario,-11.6156,34.9613
NIASSA,LAGO,PS Lupilichi,34,COBUE,LUPILICHI,RURAL,Posto de Saude,Posto de Saude,Nivel Primario,-11.7569,35.2074
NIASSA,LAGO,PS Bandeze,35,MANIAMBA,MBANDEZE,RURAL,Posto de Saude,Posto de Saude,Nivel Primario,-12.9039,35.0496
NIASSA,LAGO,PS Cobue,36,COBUE,COBUE SEDE,RURAL,Posto de Saude,Posto de Saude,Nivel Primario,-12.1402,34.761
NIASSA,LAGO,PS Maniamba,37,MANIAMBA,MANIAMBA SEDE,RURAL,Posto de Saude,Posto de Saude,Nivel Primario,-12.7596,34.9764
NIASSA,LAGO,PS Mechumua,38,METANGULA/LUNHO,VILA DE METANGULA,URBANA,Posto de Saude,Posto de Saude,Nivel Primario,-12.6113,34.8329
NIASSA,LAGO,PS Liziunga,39,MANIAMBA,MBANDEZE,RURAL,Posto de Saude,Posto de Saude,Nivel Primario,-13.0238,34.9547
NIASSA,LICHINGA-DISTRITO,PS Chala,40,LIONE,CHALA,RURAL,Posto de Saude,Posto de Saude,Nivel Primario,-13.6332,35.033
NIASSA,LICHINGA-DISTRITO,CS Chimbonila,41,CHIMBONILA,MUSSA,RURAL,Centro de Saude,Centro de Saude Rural,Nivel Primario,-13.3543,35.4206
NIASSA,LICHINGA-DISTRITO,PS Cholue,42,CHIMBONILA,CHOLUE,RURAL,Posto de Saude,Posto de Saude,Nivel Primario,-13.5462,35.4476
NIASSA,LICHINGA-DISTRITO,PS Lione,43,LIONE,LIONE SEDE,RURAL,Posto de Saude,Posto de Saude,Nivel Primario,-13.615,35.2566
NIASSA,LICHINGA-DISTRITO,PS Luiza,44,CHIMBONILA,MALICA,RURAL,Posto de Saude,Posto de Saude,Nivel Primario,-13.1918,35.3146
NIASSA,LICHINGA-DISTRITO,PS Malica,45,CHIMBONILA,MALICA,RURAL,Posto de Saude,Posto de Saude,Nivel Primario,-13.1857,35.1944
NIASSA,LICHINGA-DISTRITO,PS Matama,46,CHIMBONILA,MUSSA,RURAL,Posto de Saude,Posto de Saude,Nivel Primario,-13.2742,35.3641
NIASSA,LICHINGA-DISTRITO,PS Meponda,47,MEPONDA,MEPONDA SEDE,RURAL,Posto de Saude,Posto de Saude,Nivel Primario,-13.421551,34.87259
NIASSA,LICHINGA-DISTRITO,PS Mussa,48,CHIMBONILA,MUSSA,RURAL,Posto de Saude,Posto de Saude,Nivel Primario,-13.2917,35.4792
NIASSA,LICHINGA-DISTRITO,PS Namuanica,49,CHIMBONILA,MACHOMANE,RURAL,Posto de Saude,Posto de Saude,Nivel Primario,-13.3323,35.5105
NIASSA,LICHINGA-DISTRITO,PS Colongo,50,CHIMBONILA,MUSSA,RURAL,Posto de Saude,Posto de Saude,Nivel Primario,-13.3426,35.3686
NIASSA,LICHINGA-DISTRITO,PS Machomane,51,CHIMBONILA,MACHOMANE,RURAL,Posto de Saude,Posto de Saude,Nivel Primario,-13.3138,35.5326
NIASSA,LICHINGA-DISTRITO,PS Majiga,52,CHIMBONILA,MALICA,RURAL,Posto de Saude,Posto de Saude,Nivel Primario,-13.1818,35.1871
NIASSA,LICHINGA-DISTRITO,PS Machemba,53,LIONE,LIONE SEDE,RURAL,Posto de Saude,Posto de Saude,Nivel Primario,-13.4745,35.2806
NIASSA,LICHINGA-DISTRITO,PS Mbetazingone,54,MEPONDA,MEPONDA SEDE,RURAL,Posto de Saude,Posto de Saude,Nivel Primario,-13.2889,35.0499
NIASSA,MAJUNE,PS Luambala,55,MALANGA,MALANGA SEDE,RURAL,Posto de Saude,Posto de Saude,Nivel Primario,-13.4261,36.1988
NIASSA,MAJUNE,CS T2-Malanga,56,MALANGA,MALANGA SEDE,RURAL,Centro de Saude,Centro de Saude Rural,Nivel Primario,-13.4753,36.1213
NIASSA,MAJUNE,PS Nairrubi,57,NAIRRUBI,NAIRRUBI SEDE,RURAL,Posto de Saude,Posto de Saude,Nivel Primario,-13.6208,36.0062
NIASSA,MAJUNE,PS Mecualo,58,MALANGA,MECUINHA,RURAL,Posto de Saude,Posto de Saude,Nivel Primario,-13.3583,36.0572
NIASSA,MAJUNE,PS Muaquia,59,MUAQUIA,MUAQUIA SEDE,RURAL,Posto de Saude,Posto de Saude,Nivel Primario,-13.3498,36.7427
NIASSA,MAJUNE,PS Lugenda,60,MALANGA,MALAMGA SEDE,RURAL,Posto de Saude,Posto de Saude,Nivel Primario,-13.4737,36.3038
NIASSA,MAJUNE,PS Lizombe,61,MALANGA,MECUINHA,RURAL,Posto de Saude,Posto de Saude,Nivel Primario,-12.8474,36.0649
NIASSA,MAJUNE,PS Riate,62,MUAQUIA,RIATE,RURAL,Posto de Saude,Posto de Saude,Nivel Primario,-13.5042,36.4389
NIASSA,MANDIMBA,CS Mandimba,63,MANDIMBA,VILA DE MANDIMBA,URBANA,Centro de Saude,Centro de Saude Rural,Nivel Primario,-14.3536,35.6486
NIASSA,MANDIMBA,PS Lipusia,64,MANDIMBA,MELULUCA,RURAL,Posto de Saude,Posto de Saude,Nivel Primario,-14.3175,35.8589
NIASSA,MANDIMBA,PS Lissiete,65,MANDIMBA,MANDIMBA SEDE/LISSIETE,RURAL,Posto de Saude,Posto de Saude,Nivel Primario,-14.2475,35.625
NIASSA,MANDIMBA,PS Meloloca,66,MANDIMBA,MELULUCA,RURAL,Posto de Saude,Posto de Saude,Nivel Primario,-14.3764,35.8919
NIASSA,MANDIMBA,PS Mepapa,67,MANDIMBA,MANDIMBA SEDE/LISSIETE,RURAL,Posto de Saude,Posto de Saude,Nivel Primario,-14.3694,35.7208
NIASSA,MANDIMBA,PS Mississi,68,MITANDE,MISSISSI,RURAL,Posto de Saude,Posto de Saude,Nivel Primario,-14.3194,36.2331
NIASSA,MANDIMBA,CS Mitande,69,MITANDE,MITADE SEDE,RURAL,Centro de Saude,Centro de Saude Rural,Nivel Primario,-14.1269,35.9372
NIASSA,MANDIMBA,PS Ntembo,70,MANDIMBA,LUELELE,RURAL,Posto de Saude,Posto de Saude,Nivel Primario,-14.1453,35.4811
NIASSA,MANDIMBA,CS Lussangasse,71,NA,NA,NA,NA,NA,NA,-14.35309,35.641491
NIASSA,MARRUPA,CS Marrupa,72,MARRUPA,VILA DE MARRUPA,URBANA,Centro de Saude,Centro de Saude Rural,Nivel Primario,-13.1978,37.4989
NIASSA,MARRUPA,PS Marrangira,73,MARANGIRA,MARANGIRA,RURAL,Posto de Saude,Posto de Saude,Nivel Primario,-12.8836,37.689
NIASSA,MARRUPA,PS Mutaparata,74,MARANGIRA,MARANGIRA,RURAL,Posto de Saude,Posto de Saude,Nivel Primario,-12.916667,37.916667
NIASSA,MARRUPA,PS Nungo,75,NUNGO,NUNGO SEDE,RURAL,Posto de Saude,Posto de Saude,Nivel Primario,-13.3966,37.7379
NIASSA,MARRUPA,CS Nanlicha,76,NA,NA,NA,NA,NA,NA,NA,NA
NIASSA,MARRUPA,CS Mucuaiaia,77,MARRUPA,PRINGELANE,RURAL,Centro de Saude,Centro de Saude Rural,Nivel Primario,-13.0906,37.5982
NIASSA,MARRUPA,PS Cumela,78,MARANGIRA,MARANGIRA,RURAL,Posto de Saude,Posto de Saude,Nivel Primario,-12.7406,37.7212
NIASSA,MARRUPA,PS Messenguesse,79,MARRUPA,MESSENGUESSE,RURAL,Posto de Saude,Posto de Saude,Nivel Primario,-13.364,37.1577
NIASSA,MARRUPA,CS Yaranga,80,NA,NA,NA,NA,NA,NA,NA,NA
NIASSA,MAUA,CS Maiaca (Lugela),81,MAIACA,MAIACA SEDE,RURAL,Centro de Saude,Centro de Saude Rural,Nivel Primario,-14.3103,37.5625
NIASSA,MAUA,CS Maua,82,MAUA,MAUA SEDE,RURAL,Centro de Saude,Centro de Saude Rural,Nivel Primario,-13.8681,37.16
NIASSA,MAUA,CS Muapula,83,MAUA,MAUA SEDE,RURAL,Centro de Saude,Centro de Saude Rural,Nivel Primario,-13.8771,37.1609
NIASSA,MAUA,PS Mugoma,84,MAUA,MUGOMA,RURAL,Posto de Saude,Posto de Saude,Nivel Primario,-13.6697,37.3367
NIASSA,MAUA,CS Muhoco,85,NA,NA,NA,NA,NA,NA,NA,NA
NIASSA,MAUA,PS Muhumba,86,MAUA,MUGOMA,RURAL,Posto de Saude,Posto de Saude,Nivel Primario,-13.78,37.1744
NIASSA,MAUA,PS Queta,87,MAIACA,MAIACA SEDE,RURAL,Posto de Saude,Posto de Saude,Nivel Primario,-14.1597,37.4464
NIASSA,MAVAGO,CS T2 Mavago,88,MAVAGO,MAVAGO SEDE,RURAL,Centro de Saude,Centro de Saude Urbano,Nivel Primario,-12.5673,36.2638
NIASSA,MAVAGO,PS Nkalapa,89,MAVAGO,NKALAPA,RURAL,Posto de Saude,Posto de Saude,Nivel Primario,-12.48,36.0606
NIASSA,MAVAGO,PS Msawize,90,MSAWIZE,MSAWIZE,RURAL,Posto de Saude,Posto de Saude,Nivel Primario,-12.5667,36.5378
NIASSA,MAVAGO,PS Milepa,91,MAVAGO,NKALAPA,RURAL,Posto de Saude,Posto de Saude,Nivel Primario,-12.3705,36.1173
NIASSA,MECANHELAS,PS Chissaua,92,INSACA,CHISSAWA,RURAL,Posto de Saude,Posto de Saude,Nivel Primario,-15.3247,35.9019
NIASSA,MECANHELAS,PS Chiuta,93,CHIUTA,CHIUTA SEDE,RURAL,Posto de Saude,Posto de Saude,Nivel Primario,-14.6508,35.9372
NIASSA,MECANHELAS,PS Entre-Lagos,94,INSACA,ENTRE LAGOS,RURAL,Posto de Saude,Posto de Saude,Nivel Primario,-14.9881,35.8917
NIASSA,MECANHELAS,PS Mecomera,95,INSACA,INSACA SEDE,RURAL,Posto de Saude,Posto de Saude,Nivel Primario,-15.2686,36.0014
NIASSA,MECANHELAS,CS Mecanhelas,96,INSACA,VILA DE INSACA,URBANA,Centro de Saude,Centro de Saude Rural,Nivel Primario,-15.1947,35.87
NIASSA,MECANHELAS,PS Sale,97,INSACA,INTARIA,RURAL,Posto de Saude,Posto de Saude,Nivel Primario,-15.2867,36.3508
NIASSA,MECANHELAS,CS Chamba,98,INSACA,INTARIA,RURAL,Centro de Saude,Centro de Saude Rural,Nivel Primario,-15.3269,36.1317
NIASSA,MECANHELAS,PS Caronga,99,CHIUTA,CARONGA,RURAL,Posto de Saude,Posto de Saude,Nivel Primario,-14.9519,36.1639
NIASSA,MECANHELAS,PS Nanhumba,100,INSACA,INSACA SEDE,RURAL,Posto de Saude,Posto de Saude,Nivel Primario,-15.105,35.9575
NIASSA,MECANHELAS,PS Candulo,101,INSACA,INSACA SEDE,RURAL,Posto de Saude,Posto de Saude,Nivel Primario,-15.2897,35.9478
NIASSA,MECANHELAS,PS Muhuruni,102,INSACA,CHISSAWA,RURAL,Posto de Saude,Posto de Saude,Nivel Primario,-15.4433,35.9856
NIASSA,MECANHELAS,CS Kumulike,103,INSACA,INSACA SEDE,RURAL,Centro de Saude,Centro de Saude Rural,Nivel Primario,-15.0303,36.0267
NIASSA,MECULA,CS Gomba,104,MECULA,NAULALA,RURAL,Centro de Saude,Centro de Saude Rural,Nivel Primario,-11.3392,38.3067
NIASSA,MECULA,CS Lugenda,105,MECULA,LUGENDA,RURAL,Centro de Saude,Centro de Saude Rural,Nivel Primario,-12.4586,37.6614
NIASSA,MECULA,CS Mbamba,106,MECULA,MBAMBA,RURAL,Centro de Saude,Centro de Saude Rural,Nivel Primario,-12.1964,38.015
NIASSA,MECULA,CS Mecula,107,MECULA,MECULA SEDE,RURAL,Centro de Saude,Centro de Saude Rural,Nivel Primario,-12.1164,37.6658
NIASSA,MECULA,PS Naulala-2,108,MECULA,NAULALA,RURAL,Posto de Saude,Posto de Saude,Nivel Primario,-11.7928,38.0303
NIASSA,MECULA,PS Matondovela,109,MATONDOVELA,MATONDOVELA,RURAL,Posto de Saude,Posto de Saude,Nivel Primario,-12.0736,37.0164
NIASSA,MECULA,PS Ntimbo,110,MECULA,MECULA SEDE,RURAL,Posto de Saude,Posto de Saude,Nivel Primario,-12.2775,37.6611
NIASSA,MECULA,CS Mucoria,111,NA,NA,NA,NA,NA,NA,NA,NA
NIASSA,METARICA,PS Muemela,112,NACUMUA,MUEMELA,RURAL,Posto de Saude,Posto de Saude,Nivel Primario,-14.4628,36.895
NIASSA,METARICA,CS Mecunica,113,METARICA,MECUNICA,RURAL,Centro de Saude,Centro de Saude Rural,Nivel Primario,-14.3933,36.7344
NIASSA,METARICA,CS  Metarica,114,METARICA,MECUNICA,RURAL,Centro de Saude,Centro de Saude Rural,Nivel Primario,-14.3322,36.7967
NIASSA,METARICA,CS Namicunde,115,METARICA,NAMBUARA,RURAL,Centro de Saude,Centro de Saude Rural,Nivel Primario,-14.2181,36.9206
NIASSA,METARICA,CS Nacumua,116,NACUMUA,NACUMUA SEDE,RURAL,Centro de Saude,Centro de Saude Rural,Nivel Primario,-14.3625,37.2564
NIASSA,METARICA,CS Mepuera,117,NA,NA,NA,NA,NA,NA,NA,NA
NIASSA,MUEMBE,PS Chiconono,118,CHICONONO,LIGOGOLO,RURAL,Posto de Saude,Posto de Saude,Nivel Primario,-12.8905,35.7476
NIASSA,MUEMBE,PS Lutuezi,119,MUEMBE,MUEMBE SEDE,RURAL,Posto de Saude,Posto de Saude,Nivel Primario,-13.0897,35.6445
NIASSA,MUEMBE,CS Muembe,120,MUEMBE,MUEMBE SEDE,RURAL,Centro de Saude,Centro de Saude Rural,Nivel Primario,-13.0854,35.6419
NIASSA,MUEMBE,PS Nzizi,121,MUEMBE,NZIZE,RURAL,Posto de Saude,Posto de Saude,Nivel Primario,-13.0054,35.5508
NIASSA,MUEMBE,PS Chiuanjota,122,CHICONONO,LIGOGOLO,RURAL,Posto de Saude,Posto de Saude,Nivel Primario,-12.949,35.7464
NIASSA,N'GAUMA,PS Chissimbir,123,MASSANGULO,CHISSIMBIR,RURAL,Posto de Saude,Posto de Saude,Nivel Primario,-14.0247,35.3656
NIASSA,N'GAUMA,PS Itepela,124,ITEPELE,ITEPELE,RURAL,Posto de Saude,Posto de Saude,Nivel Primario,-13.7772,35.5294
NIASSA,N'GAUMA,PS Lupalane,125,ITEPELE,ITEPELE,RURAL,Posto de Saude,Posto de Saude,Nivel Primario,-13.7489,35.6169
NIASSA,N'GAUMA,CS Massangulo,126,MASSANGULO,CHISSIMBIR,RURAL,Centro de Saude,Centro de Saude Rural,Nivel Primario,-13.9008,35.4378
NIASSA,N'GAUMA,PS Ngauma,127,MASSANGULO,CHISSIMBIR,RURAL,Posto de Saude,Posto de Saude,Nivel Primario,-13.8492,35.2892
NIASSA,N'GAUMA,PS Luelele,128,MASSANGULO,CHISSIMBIR,RURAL,Posto de Saude,Posto de Saude,Nivel Primario,-14.0947,35.4711
NIASSA,N'GAUMA,PS Chiguadja,129,MASSANGULO,CHISSIMBIR,RURAL,Posto de Saude,Posto de Saude,Nivel Primario,-13.7631,35.3108
NIASSA,NIPEPE,PS Manlia,130,NIPEPE,NIPEPE SEDE,RURAL,Posto de Saude,Posto de Saude,Nivel Primario,-13.7906,37.9356
NIASSA,NIPEPE,CS Nipepe,131,NIPEPE,NIPEPE SEDE,RURAL,Centro de Saude,Centro de Saude Rural,Nivel Primario,-14.0311,37.8533
NIASSA,NIPEPE,PS Napalavi,132,NIPEPE,NIPEPE SEDE,RURAL,Posto de Saude,Posto de Saude,Nivel Primario,-13.9714,37.8933
NIASSA,NIPEPE,CS Cheia-Cheia,133,MUIPITE,CHEIA MUIPITE,RURAL,Centro de Saude,Centro de Saude Rural,Nivel Primario,-14.1333,38.3081
NIASSA,NIPEPE,CS Moluco,134,NA,NA,NA,NA,NA,NA,NA,NA
NIASSA,NIPEPE,CS Muipite,135,MUIPITE,CHEIA MUIPITE,RURAL,Centro de Saude,Centro de Saude Rural,Nivel Primario,-13.9931,38.2222
NIASSA,NIPEPE,CS  Metarica-Lurio,136,NA,NA,NA,NA,NA,NA,NA,NA
NIASSA,SANGA,CS 7 Setembro,137,UNANGO,VILA DE UNANGO,URBANA,Centro de Saude,Centro de Saude Rural,Nivel Primario,-12.9451,35.4264
NIASSA,SANGA,PS Licole,138,LUSSEMBESSE,NSAUCA/CAJAMBA,RURAL,Posto de Saude,Posto de Saude,Nivel Primario,-13.1279,35.1758
NIASSA,SANGA,CS Macaloge,139,MACALOGE,MACALOGE,RURAL,Centro de Saude,Centro de Saude Rural,Nivel Primario,-12.4889,35.4248
NIASSA,SANGA,PS 2 Congresso (MADJEDJE),140,MACALOGE,MACALOGE,RURAL,Posto de Saude,Posto de Saude,Nivel Primario,-12.5939,35.2705
NIASSA,SANGA,PS Matchedje,141,MATCHEDJE,MATCHEDJE,RURAL,Posto de Saude,Posto de Saude,Nivel Primario,-11.6345,35.6281
NIASSA,SANGA,PS Malemia,142,LUSSEMBESSE,NSAUCA/CAJAMBA,RURAL,Posto de Saude,Posto de Saude,Nivel Primario,-13.0116,35.1869
NIASSA,SANGA,PS Maumbica,143,MACALOGE,MACALOGE,RURAL,Posto de Saude,Posto de Saude,Nivel Primario,-12.356,35.3809
NIASSA,SANGA,PS Mbemba,144,LUSSEMBESSE,NSAUCA/CAJAMBA,RURAL,Posto de Saude,Posto de Saude,Nivel Primario,-13.0793,35.2075
NIASSA,SANGA,PS Nansenhenje,145,LUSSEMBESSE,LUCHIMUA,RURAL,Posto de Saude,Posto de Saude,Nivel Primario,-13.0403,35.2933
NIASSA,SANGA,PS Unango Velho,146,UNANGO,UNANGO SEDE,RURAL,Posto de Saude,Posto de Saude,Nivel Primario,-12.8777,35.4115
NIASSA,SANGA,PS Chitula,147,LUSSEMBESSE,NSAUCA/CAJAMBA,RURAL,Posto de Saude,Posto de Saude,Nivel Primario,-12.978,35.1524
SOFALA,CIDADE DA BEIRA,HC Beira,883,URBANO 1,BAIRRO MACUTI,URBANA,Hospital Central,Hospital Central,Nivel Quaternario,-19.849183333333333,34.87501666666667
SOFALA,CIDADE DA BEIRA,CS Manga Loforte,884,URBANO 3,NA,URBANA,Centro de Saude,Centro de Saude Urbano,Nivel Primario,-19.774978,34.884465
SOFALA,CIDADE DA BEIRA,CS Marocanhe,885,URBANO 4,NA,URBANA,Centro de Saude,Centro de Saude Urbano,Nivel Primario,-19.7849,34.9338
SOFALA,CIDADE DA BEIRA,CS Munhava,886,URBANO 2,BAIRRO DA MUNHAVA,URBANA,Centro de Saude,Centro de Saude Urbano,Nivel Primario,-19.81275,34.86423333333333
SOFALA,CIDADE DA BEIRA,CS Manga Nhaconjo,887,URBANO 3,BAIRRO INHACONJO,URBANA,Centro de Saude,Centro de Saude Urbano,Nivel Primario,-19.767783333333334,34.86955
SOFALA,CIDADE DA BEIRA,CS Chingussura,888,URBANO 3,BAIRRO CHINGUSSURA,URBANA,Centro de Saude,Centro de Saude Rural,Nivel Primario,-19.74695,34.86066666666667
SOFALA,CIDADE DA BEIRA,CS Ponta-Gea,889,URBANO 4,BAIRRO MUAVE,URBANA,Centro de Saude,Centro de Saude Urbano,Nivel Primario,-19.8406,34.843783333333334
SOFALA,CIDADE DA BEIRA,CS Ceramica,890,URBANO 1,CIDADE DA BEIRA,URBANA,Centro de Saude,Centro de Saude Rural,Nivel Primario,-19.707316666666667,34.73383333333334
SOFALA,CIDADE DA BEIRA,PS Chamba,891,URBANO 3,BAIRRO CHINGUSSURA,URBANA,Posto de Saude,Posto de Saude,Nivel Primario,-19.7461,34.8472
SOFALA,CIDADE DA BEIRA,CS Chota,892,URBANO 2,BAIRRO MARAZA,URBANA,Centro de Saude,Centro de Saude Urbano,Nivel Primario,-19.815366666666666,34.88223333333333
SOFALA,CIDADE DA BEIRA,CS Urbano Macurungo,893,URBANO 2,BAIRRO CHOTA,URBANA,Centro de Saude,Centro de Saude Urbano,Nivel Primario,-19.835983333333335,34.8844
SOFALA,CIDADE DA BEIRA,CS Manga Mascarenha,894,URBANO 4,BAIRRO MANGA MASCARENHA,URBANA,Centro de Saude,Centro de Saude Urbano,Nivel Primario,-19.801633333333335,34.89106666666667
SOFALA,CIDADE DA BEIRA,PS Matadouro,895,URBANO 3,BAIRRO MATADOURO,URBANA,Posto de Saude,Posto de Saude,Nivel Primario,-19.736761,34.843926
SOFALA,CIDADE DA BEIRA,CS Nhangau,896,URBANO 5,BAIRRO NHANGAU,URBANA,Centro de Saude,Centro de Saude Rural,Nivel Primario,-19.71615,35.00901666666667
SOFALA,DONDO,CS Sengo,897,NA,NA,NA,NA,NA,NA,-19.480992,35.092639
SOFALA,CIDADE DA BEIRA,Hospital Militar,898,NA,NA,URBANA,Centro de Saude,Centro de Saude Urbano,Nivel Primario,-19.831436,34.865406
SOFALA,CIDADE DA BEIRA,CS São Lucas,899,NA,NA,URBANA,Centro de Saude,Centro de Saude Urbano,Nivel Primario,-19.846697,34.867128
SOFALA,BUZI,HR Buzi,900,BUZI,VILA DE BUZI,URBANA,Hospital Rural,Hospital Rural,Nivel Secondario,-19.8828,34.5928
SOFALA,BUZI,CS Bandua,901,BUZI,BANDUA,RURAL,Centro de Saude,Centro de Saude Rural,Nivel Primario,-19.9644,34.4183
SOFALA,BUZI,CS Ampara,902,NOVA SOFALA,AMPARA,RURAL,Centro de Saude,Centro de Saude Rural,Nivel Primario,-20.3586,34.6342
SOFALA,BUZI,CS Nhamichindo,903,BUZI,GRUDJA,RURAL,Centro de Saude,Centro de Saude Rural,Nivel Primario,-19.7886,34.1844
SOFALA,BUZI,CS S. Antonio Barada,904,NOVA SOFALA,NOVA SOFALA SEDE,RURAL,Centro de Saude,Centro de Saude Rural,Nivel Primario,-20.0415,34.7396
SOFALA,BUZI,CS Bura,905,NOVA SOFALA,NOVA SOFALA SEDE,RURAL,Centro de Saude,Centro de Saude Rural,Nivel Primario,-20.0253,34.7178
SOFALA,BUZI,CS Chissiguana,906,ESTAQUINHA,CHISSINGUANA,RURAL,Centro de Saude,Centro de Saude Rural,Nivel Primario,-20.2047,34.1567
SOFALA,BUZI,CS Estaquinha,907,ESTAQUINHA,ESTAQUINA SEDE,RURAL,Centro de Saude,Centro de Saude Rural,Nivel Primario,-19.9769,34.1397
SOFALA,BUZI,PS Nova Sofala,908,NOVA SOFALA,NOVA SOFALA SEDE,RURAL,Posto de Saude,Posto de Saude,Nivel Primario,-20.1551,34.7319
SOFALA,BUZI,PS do Rio Buzi,909,BUZI,VILA DE BUZI,URBANA,Posto de Saude,Posto de Saude,Nivel Primario,-19.8847,34.5844
SOFALA,BUZI,CS Grudja,910,NOVA SOFALA,GRUDJA,RURAL,Centro de Saude,Centro de Saude Rural,Nivel Primario,-20.2653,34.6692
SOFALA,BUZI,CS Guara-guara,911,BUZI,BUZI SEDE,RURAL,Centro de Saude,Centro de Saude Rural,Nivel Primario,-19.8689,34.4689
SOFALA,BUZI,CS Danga,912,ESTAQUINHA,ESTAQUINA SEDE,RURAL,Centro de Saude,Centro de Saude Rural,Nivel Primario,-20.1497,34.1497
SOFALA,BUZI,PS Matxemedje,913,ESTAQUINHA,ESTAQUINA SEDE,RURAL,Posto de Saude,Posto de Saude,Nivel Primario,-19.9503,34.0631
SOFALA,BUZI,PS Chiqueque-2,914,ESTAQUINHA,CHISSINGUANA,RURAL,Posto de Saude,Posto de Saude,Nivel Primario,-20.1612,34.0346
SOFALA,BUZI,CS Inhaveninga,915,NOVA SOFALA,AMPARA,RURAL,Centro de Saude,Centro de Saude Rural,Nivel Primario,-20.2653,34.6692
SOFALA,CAIA,CS Licoma,916,NA,NA,NA,NA,NA,NA,-17.7834512852,35.0078860697
SOFALA,CAIA,CS Caia,917,CAIA,VILA DE CAIA,URBANA,Centro de Saude,Centro de Saude Rural,Nivel Primario,-17.8356,35.3431
SOFALA,CAIA,CS Murrema,918,SENA,SENA SEDE,RURAL,Centro de Saude,Centro de Saude Rural,Nivel Primario,-17.5836,35.0819
SOFALA,CAIA,CS Muraca,919,MURRACA,MURACA,RURAL,Centro de Saude,Centro de Saude Rural,Nivel Primario,-17.7236,35.256100000000004
SOFALA,CAIA,PS Ntopa,920,CAIA,NDORO,RURAL,Posto de Saude,Posto de Saude,Nivel Primario,-17.7911,35.025
SOFALA,CAIA,CS Muraca-Deve,921,MURRACA,MURACA,RURAL,Centro de Saude,Centro de Saude Rural,Nivel Primario,-17.6658,35.1608
SOFALA,CAIA,CS Ndoro,922,CAIA,NDORO,RURAL,Centro de Saude,Centro de Saude Rural,Nivel Primario,-18.125,34.9481
SOFALA,CAIA,CS Sena,923,SENA,SENA SEDE,RURAL,Centro de Saude,Centro de Saude Rural,Nivel Primario,-17.4517,35.0381
SOFALA,CAIA,CS Kapasseni,924,SENA,SENA SEDE,RURAL,Centro de Saude,Centro de Saude Rural,Nivel Primario,-17.6328,35.0503
SOFALA,CAIA,PS Sombreiro,925,CAIA,VILA DE CAIA,URBANA,Posto de Saude,Posto de Saude,Nivel Primario,-17.8669,35.3117
SOFALA,CAIA,PS Chipuazo,926,CAIA,CAIA SEDE,RURAL,Posto de Saude,Posto de Saude,Nivel Primario,-17.8503,35.3986
SOFALA,CAIA,PS Chipende,927,CAIA,CAIA SEDE,RURAL,Posto de Saude,Posto de Saude,Nivel Primario,-17.7828,35.2469
SOFALA,CAIA,PS Phaza,928,CAIA,CAIA SEDE,RURAL,Posto de Saude,Posto de Saude,Nivel Primario,-17.8419,35.2386
SOFALA,CAIA,PS Nhamatanda,929,CAIA,NDORO,RURAL,Posto de Saude,Posto de Saude,Nivel Primario,-17.8703,34.9069
SOFALA,CAIA,CS Nhambalo,930,CAIA,CAIA SEDE,RURAL,Centro de Saude,Centro de Saude Rural,Nivel Primario,-17.7867,35.2806
SOFALA,CAIA,PS Randinho,931,MURRACA,MURACA,RURAL,Posto de Saude,Posto de Saude,Nivel Primario,-17.6844,35.0389
SOFALA,CAIA,CS Chatala,932,MURRACA,MURACA,RURAL,Centro de Saude,Centro de Saude Rural,Nivel Primario,-17.6686,34.9422
SOFALA,CHEMBA,CS Mulima,933,MULIMA,MULIMA SEDE,RURAL,Centro de Saude,Centro de Saude Rural,Nivel Primario,-17.3333,34.6167
SOFALA,CHEMBA,CS Chiramba,934,CHIRAMBA,CHIRAMBA SEDE,RURAL,Centro de Saude,Centro de Saude Rural,Nivel Primario,-16.890128,34.656268
SOFALA,CHEMBA,CS 3 Fevereiro,935,CHEMBA,3 DE FEVEREIRO,RURAL,Centro de Saude,Centro de Saude Rural,Nivel Primario,-17.2333,34.9167
SOFALA,CHEMBA,CS Catulene,936,CHIRAMBA,CATULENE,RURAL,Centro de Saude,Centro de Saude Rural,Nivel Primario,-17.1667,34.4167
SOFALA,CHEMBA,CS Chemba,937,CHEMBA,CHEMBA SEDE,RURAL,Centro de Saude,Centro de Saude Rural,Nivel Primario,-17.15,34.8833
SOFALA,CHEMBA,CS Goe,938,MULIMA,GOE,RURAL,Centro de Saude,Centro de Saude Rural,Nivel Primario,-17.4167,34.7333
SOFALA,CHEMBA,CS Senhambuzua,939,NA,NA,NA,NA,NA,NA,NA,NA
SOFALA,CHEMBA,CS Cado,940,NA,NA,NA,NA,NA,NA,NA,NA
SOFALA,CHERINGOMA,CS Inhaminga,941,INHAMINGA,VILA DE INHAMINGA,URBANA,Centro de Saude,Centro de Saude Rural,Nivel Primario,-18.4167,35.0167
SOFALA,CHERINGOMA,CS Pungue,942,INHAMITANGA,INHAMITANGA,RURAL,Centro de Saude,Centro de Saude Rural,Nivel Primario,-17.9667,35.1333
SOFALA,CHERINGOMA,PS Nhataca,943,INHAMINGA,JOSINA MACHEL,RURAL,Posto de Saude,Posto de Saude,Nivel Primario,-18.2,34.9667
